GeneID,Acc_num,Main_Role,Subrole,Product ,Gene
hotlake_ucc_71268,CY41DRAFT_1814,Cell structure_ growth_ and death,Cell division,segregation and condensation protein ScpB,scpB
hotlake_ucc_71269,CY41DRAFT_1815,Cell structure_ growth_ and death,Cell division,segregation and condensation protein ScpA,scpA
hotlake_ucc_71270,CY41DRAFT_1816,Defense and invasion systems::Unknown function,Enzymes of unknown specificity::Invasion response,DNA repair protein RadD,radD
hotlake_ucc_71271,CY41DRAFT_1817,Nucleic acid metabolism,Purine metabolism,phosphoribosylformylglycinamidine synthase PurL,purL
hotlake_ucc_71272,CY41DRAFT_1818,,,predicted soluble lytic transglycosylase fused to an ABC-type amino acid-binding protein,
hotlake_ucc_71273,CY41DRAFT_1819,Regulatory functions,Small molecule interactions,diguanylate cyclase with CHASE domain,
hotlake_ucc_71274,CY41DRAFT_1820,Unknown function,Enzymes of unknown specificity,tRNA(adenine34) deaminase TadA,tadA
hotlake_ucc_71275,CY41DRAFT_1821,Fatty acid and lipid metabolism,Biosynthesis of unsaturated fatty acids,acyl-CoA thioesterase II TesB,tesB
hotlake_ucc_71276,CY41DRAFT_1822,Carbohydrate metabolism,Citrate cycle (TCA cycle),malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+),maeB
hotlake_ucc_71277,CY41DRAFT_1823,Translation,Ribosomal proteins: synthesis and modification,LSU ribosomal protein L31 RpmE,rpmE
hotlake_ucc_71278,CY41DRAFT_1824,Defense and invasion systems::Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::DNA replication_ recombination_ and repair::Invasion response,primosomal protein N' (replication factor Y) PriA,priA
hotlake_ucc_71279,CY41DRAFT_1825,Translation,Transfer RNA biogenesis,arginyl-tRNA synthetase ArgS,argS
hotlake_ucc_71280,CY41DRAFT_1826,Unknown function,General,cell division protein FtsN,ftsN
hotlake_ucc_71281,CY41DRAFT_1827,Intracellular trafficking_ assembly_ and processing,Peptidases,ATP-dependent protease peptidase subunit HslV,hslV
hotlake_ucc_71282,CY41DRAFT_1828,Intracellular trafficking_ assembly_ and processing::Unknown function,Enzymes of unknown specificity::General::Chaperone and folding catalysis,ATP-dependent HslUV protease ATPase subunit HslU,hslU
hotlake_ucc_71283,CY41DRAFT_1829,,,hypothetical protein,
hotlake_ucc_71284,CY41DRAFT_1830,Prosthetic groups_ cofactors_ and carriers::Unknown function,Enzymes of unknown specificity::Ubiquinone and other terpenoid-quinone biosynthesis,ubiquinone biosynthesis methyltransferase UbiE,ubiE
hotlake_ucc_71285,CY41DRAFT_1831,,,ubiquinone biosynthesis locus protein UbiJ,ubiJ
hotlake_ucc_71286,CY41DRAFT_1832,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,ubiquinone biosynthesis monooxygenase UbiB,ubiB
hotlake_ucc_71287,CY41DRAFT_1833,Amino acid metabolism,Histidine metabolism,phosphoribosyl-ATP pyrophosphohydrolase HisE,hisE
hotlake_ucc_71288,CY41DRAFT_1834,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatA,tatA
hotlake_ucc_71289,CY41DRAFT_1835,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatB,tatB
hotlake_ucc_71290,CY41DRAFT_1836,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatC,tatC
hotlake_ucc_71291,CY41DRAFT_1837,,,uncharacterized protein involved in an early stage of isoprenoid biosynthesis,
hotlake_ucc_71292,CY41DRAFT_1838,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,porphobilinogen synthase HemB,hemB
hotlake_ucc_71293,CY41DRAFT_1839,Energy metabolism,General,polyphosphate kinase Ppk,ppk
hotlake_ucc_71294,CY41DRAFT_1840,Amino acid metabolism,Cysteine and methionine metabolism,B12-independent 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase MetE,metE
hotlake_ucc_71295,CY41DRAFT_1841,Regulatory functions,DNA interactions,homocysteine-responsive transcriptional regulator of methionine metabolism MetR,metR
hotlake_ucc_71296,CY41DRAFT_1842,Regulatory functions::Signal transduction::Unknown function,Enzymes of unknown specificity::Two-component systems::General,two component signal transduction system histidine kinase RstB,rstB
hotlake_ucc_71297,CY41DRAFT_1843,Regulatory functions::Signal transduction,Taxis::DNA interactions,two component signal transduction system response regulator RstA,rstA
hotlake_ucc_71298,CY41DRAFT_1844,,,hypothetical protein,
hotlake_ucc_71299,CY41DRAFT_1845,,,Phospholipase_D-nuclease N-terminal,
hotlake_ucc_71300,CY41DRAFT_1846,Transport and binding proteins,Unknown substrate,MFS transporter_ UMF1 family,
hotlake_ucc_71301,CY41DRAFT_1847,,,ABC-type polar amino acid uptake system substrate-binding component,
hotlake_ucc_71302,CY41DRAFT_1848,,,ABC-type polar amino acid uptake system substrate-binding component,
hotlake_ucc_71304,CY41DRAFT_1849,Regulatory functions,Small molecule interactions,diguanylate cyclase (GGDEF) domain-containing protein,
hotlake_ucc_71305,CY41DRAFT_1850,,,hypothetical protein,
hotlake_ucc_71306,CY41DRAFT_1851,Transport and binding proteins,General,ectoine/hydroxyectoine:Na+ symporter EctT,ectT
hotlake_ucc_71307,CY41DRAFT_1852,,,hypothetical protein,
hotlake_ucc_71308,CY41DRAFT_1853,Transport and binding proteins,Unknown substrate,TRAP-T family transporter,
hotlake_ucc_71309,CY41DRAFT_1854,,,glutamate-ammonia-ligase adenylyltransferase,glnE
hotlake_ucc_71310,CY41DRAFT_1855,,,diacylglycerol kinase (ATP dependent),dgkA
hotlake_ucc_71311,CY41DRAFT_1856,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase,dacB
hotlake_ucc_71312,CY41DRAFT_1857,Transport and binding proteins,General,small multidrug resistance family protein,emrE
hotlake_ucc_71313,CY41DRAFT_1858,Fatty acid and lipid metabolism::Unknown function,Enzymes of unknown specificity::Biosynthesis,predicted S-adenosylmethionine-dependent methyltransferase,
hotlake_ucc_71314,CY41DRAFT_1859,,,acetoacetyl-[acyl-carrier protein] synthase FabY,fabY
hotlake_ucc_71315,CY41DRAFT_1860,Prosthetic groups_ cofactors_ and carriers::Metabolism of other amino acids and amines,Pantothenate and CoA biosynthesis::Phosphonate and phosphinate metabolism,pantetheine-phosphate adenylyltransferase CoaD,coaD
hotlake_ucc_71316,CY41DRAFT_1861,Unknown function,General,4Fe-4S ferredoxin,
hotlake_ucc_71317,CY41DRAFT_1862,Transport and binding proteins,General,MATE family efflux protein,norM
hotlake_ucc_71318,CY41DRAFT_1863,Unknown function,General,short-chain fatty acid transporter AtoE,atoE
hotlake_ucc_71319,CY41DRAFT_1864,Unknown function,Enzymes of unknown specificity,acyl-CoA thioester hydrolase,
hotlake_ucc_71320,CY41DRAFT_1865,,,hypothetical membrane protein,
hotlake_ucc_71321,CY41DRAFT_1866,Transport and binding proteins,Amino acids_ peptides and amines,LysE family permease,
hotlake_ucc_71322,CY41DRAFT_1867,,,Peptidase inhibitor I78 family,
hotlake_ucc_71324,CY41DRAFT_1868,Cell structure_ growth_ and death,Toxin-antitoxin systems,hypothetical lipoprotein,
hotlake_ucc_71326,CY41DRAFT_1869,Unknown function,Enzymes of unknown specificity,HIT family hydrolase,
hotlake_ucc_71327,CY41DRAFT_1870,Transport and binding proteins,Cations and iron carrying compounds,ABC-type transport system permease component,
hotlake_ucc_71328,CY41DRAFT_1871,,,ABC-type transport system substrate-binding component,
hotlake_ucc_71330,CY41DRAFT_1872,,,hypothetical lipoprotein,
hotlake_ucc_71332,CY41DRAFT_1873,,,hypothetical lipoprotein,
hotlake_ucc_71333,CY41DRAFT_1874,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,glycerate kinase GlxK,glxK
hotlake_ucc_71334,CY41DRAFT_1875,,,starvation-inducible DNA-binding protein Dps,dps
hotlake_ucc_71335,CY41DRAFT_1876,Intracellular trafficking_ assembly_ and processing,Peptidases,Xaa-His dipeptidase PepD,pepD
hotlake_ucc_71336,CY41DRAFT_1877,,,tRNA(Met) cytidine acetyltransferase TmcA,tmcA
hotlake_ucc_71337,CY41DRAFT_1878,,,TRAP-type transport system substrate-binding component,
hotlake_ucc_71339,CY41DRAFT_1879,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type transport system small permease component,
hotlake_ucc_71340,CY41DRAFT_1880,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,TRAP-type transport system large permease component,
hotlake_ucc_71341,CY41DRAFT_1881,,,ABC-type iron(III) uptake system permease component FbpB,fbpB
hotlake_ucc_71342,CY41DRAFT_1882,Transport and binding proteins,Unknown substrate,ABC-type iron(III) uptake system ATPase component FbpC,fbpC
hotlake_ucc_71343,CY41DRAFT_1883,,,ABC-type iron(III) uptake system substrate-binding component FbpA,fbpA
hotlake_ucc_71345,CY41DRAFT_1884,,,hypothetical protein,
hotlake_ucc_71350,CY41DRAFT_1888,Fatty acid and lipid metabolism::Metabolism of other amino acids and amines,Phosphonate and phosphinate metabolism::Glycerolipid and glycerophospholid metabolism,CDP-diacylglycerol--serine O-phosphatidyltransferase PssA,pssA
hotlake_ucc_71351,CY41DRAFT_1890,Regulatory functions::Unknown function,General::Protein interactions,acetolactate synthase I regulatory subunit IlvH,ilvH
hotlake_ucc_71352,CY41DRAFT_1891,Amino acid metabolism::Carbohydrate metabolism,Valine_ leucine and isoleucine metabolism::Citrate cycle (TCA cycle),acetolactate synthase I catalytic subunit IlvB,ilvB
hotlake_ucc_71353,CY41DRAFT_1892,Regulatory functions::Intracellular trafficking_ assembly_ and processing::Unknown function,Enzymes of unknown specificity::General::Chaperone and folding catalysis::Protein interactions,ATP-dependent Clp protease ATP-binding subunit ClpB,clpB
hotlake_ucc_71354,CY41DRAFT_1893,Unknown function,General,conserved hypothetical protein,yfiH
hotlake_ucc_71355,CY41DRAFT_1894,Translation,tRNA and rRNA base modification,23S rRNA pseudouridine1911/1915/1917 synthase RluD,rluD
hotlake_ucc_71356,CY41DRAFT_1895,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,outer membrane protein assembly factor BamD,bamD
hotlake_ucc_71358,CY41DRAFT_1896,Signal transduction,Taxis,chemotaxis signal relay system methyl-accepting signal transducer,mcp
hotlake_ucc_71359,CY41DRAFT_1897,Regulatory functions,Small molecule interactions,diguanylate cyclase/ with EAL domain,
hotlake_ucc_71360,CY41DRAFT_1898,Prosthetic groups_ cofactors_ and carriers::Unknown function,Enzymes of unknown specificity::Nicotinate and nicotinamide metabolism,glutamine-hydrolysing NAD+ synthase NadE,nadE
hotlake_ucc_71361,CY41DRAFT_1899,,,hypothetical protein,yedJ
hotlake_ucc_71362,CY41DRAFT_1900,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::Thiamine metabolism,glycine oxidase ThiO,thiO
hotlake_ucc_71363,CY41DRAFT_1901,,,type 2b secretion system biogenesis protein FimT,fimT
hotlake_ucc_71364,CY41DRAFT_1902,Nucleic acid metabolism::Unknown function,General::Pyrimidine metabolism,thioredoxin reductase TrxB,trxB
hotlake_ucc_71365,CY41DRAFT_1903,Carbohydrate metabolism,Citrate cycle (TCA cycle),aconitate hydratase 1,acnA
hotlake_ucc_71366,CY41DRAFT_1904,Carbohydrate metabolism,Citrate cycle (TCA cycle),malate dehydrogenase (oxaloacetate-decarboxylating) MaeA,maeA
hotlake_ucc_71367,CY41DRAFT_1905,Unknown function,General,predicted transporter component,
hotlake_ucc_71368,CY41DRAFT_1906,Defense and invasion systems,Detoxification and inactivation,putative thioredoxin YbbN,ybbN
hotlake_ucc_71369,CY41DRAFT_1907,Intracellular trafficking_ assembly_ and processing,Proteasome,cystathione beta-lyase MalY,malY
hotlake_ucc_71370,CY41DRAFT_1908,,,hypothetical protein,
hotlake_ucc_71371,CY41DRAFT_1909,Unknown function,Enzymes of unknown specificity,YbgC/YbaW family acyl-CoA thioester hydrolase,ybgC
hotlake_ucc_71372,CY41DRAFT_1910,,,hypothetical protein,
hotlake_ucc_71373,CY41DRAFT_1911,,,protein of unknown function DUF501,
hotlake_ucc_71374,CY41DRAFT_1912,Unknown function,Enzymes of unknown specificity::General,TIGR00730 family protein,
hotlake_ucc_71375,CY41DRAFT_1913,,,hypothetical protein,
hotlake_ucc_71376,CY41DRAFT_1914,,,Sel1 repeat protein,
hotlake_ucc_71377,CY41DRAFT_1915,Unknown function,Enzymes of unknown specificity,predicted oxidoreductase_ aryl-alcohol dehydrogenase like protein,
hotlake_ucc_71378,CY41DRAFT_1916,,,hypothetical protein,
hotlake_ucc_71379,CY41DRAFT_1917,Unknown function,Enzymes of unknown specificity,nicotinamidase-like amidase,
hotlake_ucc_71380,CY41DRAFT_1918,,,hypothetical protein,
hotlake_ucc_71381,CY41DRAFT_1919,Translation,Transfer RNA biogenesis,tryptophanyl-tRNA synthetase TrpS,trpS
hotlake_ucc_71382,CY41DRAFT_1920,,,type 2b secretion system biogenesis protein PilX,pilX
hotlake_ucc_71383,CY41DRAFT_1921,,,type 2b secretion system biogenesis protein PilW,pilW
hotlake_ucc_71384,CY41DRAFT_1922,Cell motility and adherance,Surface structures and assembly platforms,type 2b secretion system modification protein PilV,pilV
hotlake_ucc_71385,CY41DRAFT_1923,,,type 2b secretion system biogenesis protein FimT,fimT
hotlake_ucc_71386,CY41DRAFT_1924,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,type 2b secretion system assembly protein PilE,pilE
hotlake_ucc_71387,CY41DRAFT_1925,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,4-hydroxy-3-methylbut-2-enyl diphosphate reductase IspH,ispH
hotlake_ucc_71388,CY41DRAFT_1926,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,FKBP-type peptidyl-prolyl cis-trans isomerase SlpA,slpA
hotlake_ucc_71389,CY41DRAFT_1927,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,lipoprotein signal peptidaes LspA,lspA
hotlake_ucc_71390,CY41DRAFT_1928,Translation,Transfer RNA biogenesis::Aminoacyl-tRNA biosynthesis,isoleucyl-tRNA synthetase IleS,ileS
hotlake_ucc_71391,CY41DRAFT_1929,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,bifunctional riboflavin kinase / FMN adenylyltransferase RibF,ribF
hotlake_ucc_71392,CY41DRAFT_1930,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,peptidoglycan lipid II flippase MviN,mviN
hotlake_ucc_71393,CY41DRAFT_1931,Translation,Ribosomal proteins: synthesis and modification,small subunit ribosomal protein S20 RpsT,rpsT
hotlake_ucc_71394,CY41DRAFT_1932,Transport and binding proteins,Unknown substrate,putative amino-acid transport system ATP-binding protein,yxeO
hotlake_ucc_71395,CY41DRAFT_1933,Transport and binding proteins,Amino acids_ peptides and amines,ABC-type amino acid uptake system permease component YxeN,yxeN
hotlake_ucc_71396,CY41DRAFT_1934,,,ABC-type amino acid uptake system substrate-binding component YxeM,yxeM
hotlake_ucc_71398,CY41DRAFT_1935,Terpenoids and polyketides metabolism::Glycan biosynthesis and metabolism::Unknown function,Polyketide sugar unit biosynthesis::Polysacharide and lipopolysaccharide metabolism::Enzymes of unknown specificity,dTDP-glucose 4_6-dehydratase RfbB,rfbB
hotlake_ucc_71399,CY41DRAFT_1936,Terpenoids and polyketides metabolism::Metabolism of other amino acids and amines,Polyketide sugar unit biosynthesis::Phosphonate and phosphinate metabolism,glucose-1-phosphate thymidylyltransferase RfbA,rfbA
hotlake_ucc_71400,CY41DRAFT_1937,,,predicted PLP-dependent enzyme possibly involved in cell wall biogenesis,
hotlake_ucc_71401,CY41DRAFT_1938,Unknown function,Enzymes of unknown specificity,,
hotlake_ucc_71402,CY41DRAFT_1939,,,capsular polysaccharide biosynthesis protein,
hotlake_ucc_71403,CY41DRAFT_1941,Mobile and extrachromosomal element functions,Selfish genetic elements,Protein of unknown function (DUF1153),
hotlake_ucc_71404,CY41DRAFT_1943,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,predicted O-linked N-acetylglucosamine transferase_ SPINDLY family,
hotlake_ucc_71405,CY41DRAFT_1944,Cell motility and adherance,Flagella complex and associated proteins,flagellin FliC,fliC
hotlake_ucc_71406,CY41DRAFT_1945,Cell motility and adherance,Flagella complex and associated proteins,flagellar hook-associated protein 2,fliD
hotlake_ucc_71407,CY41DRAFT_1946,Cell motility and adherance,Flagella complex and associated proteins,flagellar hook-associated protein 2,fliD
hotlake_ucc_71408,CY41DRAFT_1947,Carbohydrate metabolism::Unknown function,General::Amino sugar and nucleotide sugar metabolism,UDPglucose 6-dehydrogenase,ugd
hotlake_ucc_71409,CY41DRAFT_1948,,,hypothetical protein,
hotlake_ucc_71410,CY41DRAFT_1949,Defense and invasion systems,Detoxification and inactivation,penicillin-binding protein_ beta-lactamase class C,
hotlake_ucc_71412,CY41DRAFT_1950,,,predicted membrane protein,
hotlake_ucc_71413,CY41DRAFT_1951,,,uncharacterized ABC-type transport system_ permease component,
hotlake_ucc_71414,CY41DRAFT_1952,,,hypothetical protein,
hotlake_ucc_71415,CY41DRAFT_1953,Nucleic acid metabolism,General,nucleoid-associated protein NdpA,ndpA
hotlake_ucc_71416,CY41DRAFT_1954,Transport and binding proteins,Unknown substrate,ABC2-type DrugE1 family export system permease component,
hotlake_ucc_71417,CY41DRAFT_1955,Transport and binding proteins,Unknown substrate,ABC2-type DrugE1 family export system ATPase component,
hotlake_ucc_71418,CY41DRAFT_1956,,,class A beta-lactamase BlaZ,blaZ
hotlake_ucc_71420,CY41DRAFT_1957,,,protein of unknown function DUF1624,
hotlake_ucc_71421,CY41DRAFT_1958,,,small acid protein,
hotlake_ucc_71423,CY41DRAFT_1959,,,small acid protein,
hotlake_ucc_71425,CY41DRAFT_1960,Unknown function,Enzymes of unknown specificity,endo-1_4-beta-xylanase XylD,xylD
hotlake_ucc_71426,CY41DRAFT_1961,Unknown function,Enzymes of unknown specificity,Gfo/Idh/MocA family oxidoreductase,
hotlake_ucc_71427,CY41DRAFT_1962,Nucleic acid metabolism,DNA replication_ recombination_ and repair,sugar phosphate isomerase/epimerase,
