GeneID,Acc_num,Main_Role,Subrole,Product,Gene
hotlake_ucc_83161,CD01DRAFT_2106,Nucleic acid metabolism,General,5'/3'-nucleotidase SurE,surE
hotlake_ucc_83162,CD01DRAFT_2107,Intracellular trafficking_ assembly_ and processing::Translation,Protein modification and repair::tRNA and rRNA base modification,protein-L-isoaspartate(D-aspartate) O-methyltransferase Pcm,pcm
hotlake_ucc_83163,CD01DRAFT_2108,,,putative membrane protein,
hotlake_ucc_83164,CD01DRAFT_2109,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,lipoprotein NlpD,nlpD
hotlake_ucc_83165,CD01DRAFT_2110,,,hypothetical protein,
hotlake_ucc_83166,CD01DRAFT_2111,Transcription,Transcription factors,RNA polymerase nonessential primary-like sigma factor RpoS,rpoS
hotlake_ucc_83167,CD01DRAFT_2112,,,hypothetical protein,
hotlake_ucc_83168,CD01DRAFT_2113,Nucleic acid metabolism,DNA replication_ recombination_ and repair,endonuclease III Nth,nth
hotlake_ucc_83169,CD01DRAFT_2114,Energy metabolism,Oxidative phosphorylation,electron transport complex protein RnfE,rnfE
hotlake_ucc_83170,CD01DRAFT_2115,Energy metabolism,Oxidative phosphorylation,electron transport complex protein RnfG,rnfG
hotlake_ucc_83171,CD01DRAFT_2116,Energy metabolism,Oxidative phosphorylation,electron transport complex protein RnfD,rnfD
hotlake_ucc_83172,CD01DRAFT_2117,Energy metabolism,Oxidative phosphorylation,electron transport complex protein RnfC,rnfC
hotlake_ucc_83173,CD01DRAFT_2118,Energy metabolism::Unknown function,General::Oxidative phosphorylation,electron transport complex protein RnfB,rnfB
hotlake_ucc_83174,CD01DRAFT_2119,Energy metabolism,Oxidative phosphorylation,electron transport complex protein RnfA,rnfA
hotlake_ucc_83175,CD01DRAFT_2120,Translation,Transfer RNA biogenesis::Aminoacyl-tRNA biosynthesis,methionyl-tRNA synthetase MetG,metG
hotlake_ucc_83176,CD01DRAFT_2121,Unknown function,General,ATP-binding protein involved in chromosome partitioning,mrp
hotlake_ucc_83177,CD01DRAFT_2122,Nucleic acid metabolism,Pyrimidine metabolism,deoxycytidine triphosphate deaminase Dcd,dcd
hotlake_ucc_83178,CD01DRAFT_2123,,,protein of unknown function DUF416,
hotlake_ucc_83179,CD01DRAFT_2124,,,valine--pyruvate aminotransferase AvtA,avtA
hotlake_ucc_83180,CD01DRAFT_2125,,,protein of unknown function DUF3108,
hotlake_ucc_83182,CD01DRAFT_2126,Nucleic acid metabolism,Purine metabolism,phosphoribosylglycinamide formyltransferase 1 PurN,purN
hotlake_ucc_83183,CD01DRAFT_2127,Nucleic acid metabolism,Purine metabolism,phosphoribosylformylglycinamidine cyclo-ligase PurM,purM
hotlake_ucc_83184,CD01DRAFT_2128,,,protein of unknown function DUF2066,
hotlake_ucc_83186,CD01DRAFT_2129,Fatty acid and lipid metabolism::Metabolism of other amino acids and amines,Phosphonate and phosphinate metabolism::Glycerolipid and glycerophospholid metabolism,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,pgsA
hotlake_ucc_83187,CD01DRAFT_2130,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DnaA inactivator Had,hda
hotlake_ucc_83188,CD01DRAFT_2131,Unknown function,General,ParA family ATPase involved in chromosome partitioning,parA
hotlake_ucc_83189,CD01DRAFT_2132,,,putative protein conserved in bacteria,
hotlake_ucc_83190,CD01DRAFT_2133,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,nicotinate-nucleotide pyrophosphorylase (carboxylating) NadC,nadC
hotlake_ucc_83191,CD01DRAFT_2134,,,protein of unknown functin DUF1631,
hotlake_ucc_83192,CD01DRAFT_2135,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,N-acetylmuramoyl-L-alanine amidase AmpD,ampD
hotlake_ucc_83193,CD01DRAFT_2136,,,membrane protein required for beta-lactamase induction AmpE,ampE
hotlake_ucc_83194,CD01DRAFT_2137,Regulatory functions::Signal transduction,General::Taxis,chemotaxis signal relay system methyl-accepting signal transducer,mcp
hotlake_ucc_83195,CD01DRAFT_2138,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,cob(I)alamin adenosyltransferase CobO,cobO
hotlake_ucc_83196,CD01DRAFT_2139,Prosthetic groups_ cofactors_ and carriers,Pantothenate and CoA biosynthesis,2-dehydropantoate 2-reductase PanE,panE
hotlake_ucc_83197,CD01DRAFT_2140,Translation,Transfer RNA biogenesis::Aminoacyl-tRNA biosynthesis,valyl-tRNA synthetase ValS,valS
hotlake_ucc_83198,CD01DRAFT_2141,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA polymerase III chi subunit HolC,holC
hotlake_ucc_83199,CD01DRAFT_2142,Intracellular trafficking_ assembly_ and processing,Peptidases,leucyl aminopeptidase PepA,pepA
hotlake_ucc_83200,CD01DRAFT_2143,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,ABC-type lipopolysaccharide export system permease component LptF,lptF
hotlake_ucc_83201,CD01DRAFT_2144,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,ABC-type lipopolysaccharide export system permease component LptG,lptG
hotlake_ucc_83202,CD01DRAFT_2145,Transport and binding proteins,Unknown substrate,putative membrane protein/domain,
hotlake_ucc_83203,CD01DRAFT_2146,Translation,Transfer RNA biogenesis::Aminoacyl-tRNA biosynthesis,alanine-tRNA ligase AlaS,alaS
hotlake_ucc_83204,CD01DRAFT_2147,Amino acid metabolism::Unknown function,Alanine_ aspartate and glutamate metabolism::General,aspartate kinase_ monofunctional class,lysC
hotlake_ucc_83205,CD01DRAFT_2148,Regulatory functions,DNA interactions,global transcriptional regulator of carbon storage CsrA,csrA
hotlake_ucc_83211,CD01DRAFT_2154,,,hypothetical protein YaiL,yaiL
hotlake_ucc_83212,CD01DRAFT_2155,Defense and invasion systems::Transcription::Unknown function,Enzymes of unknown specificity::General::Invasion response,ATP-independent RNA helicase DbpA,dbpA
hotlake_ucc_83213,CD01DRAFT_2156,Carbohydrate metabolism,Pyruvate metabolism,oxaloacetate decarboxylase gamma subunit OadG,oadG
hotlake_ucc_83214,CD01DRAFT_2157,Carbohydrate metabolism,Pyruvate metabolism,oxaloacetate decarboxylase alpha subunit OadA,oadA
hotlake_ucc_83215,CD01DRAFT_2158,Energy metabolism,General,oxaloacetate decarboxylase beta subunit OadB,oadB
hotlake_ucc_83216,CD01DRAFT_2159,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::General::DNA replication_ recombination_ and repair,error-prone DNA polymerase DnaE2,dnaE2
hotlake_ucc_83217,CD01DRAFT_2160,Nucleic acid metabolism,DNA replication_ recombination_ and repair,protein ImuB,imuB
hotlake_ucc_83218,CD01DRAFT_2161,,,protein ImuA,imuA
hotlake_ucc_83219,CD01DRAFT_2162,Amino acid metabolism,Tyrosine metabolism,4-alpha-hydroxytetrahydrobiopterin dehydratase PhhB,phhB
hotlake_ucc_83220,CD01DRAFT_2164,,,hypothetical protein,
hotlake_ucc_83222,CD01DRAFT_2166,Mobile and extrachromosomal element functions,Selfish genetic elements,group II intron maturase ItrA,itrA
hotlake_ucc_83223,CD01DRAFT_2167,,,toxin-antitoxin system antidote component,
hotlake_ucc_83224,CD01DRAFT_2168,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitxoin system COG2944 family antidote component,
hotlake_ucc_83225,CD01DRAFT_2169,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system toxin component,
hotlake_ucc_83226,CD01DRAFT_2170,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system RelB/StbD family antidote component,
hotlake_ucc_83227,CD01DRAFT_2171,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system RelE/StbE family toxin component,yoeB
hotlake_ucc_83228,CD01DRAFT_2172,Unknown function,Enzymes of unknown specificity,GNAT family acetyltransferase,
hotlake_ucc_83229,CD01DRAFT_2173,Cell structure_ growth_ and death,Toxin-antitoxin systems,type II toxin-antitoxin system toxin component CcdB,
hotlake_ucc_83230,CD01DRAFT_2174,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system CcdA family antidote component,
hotlake_ucc_83231,CD01DRAFT_2175,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system Phd family antidote component,
hotlake_ucc_83232,CD01DRAFT_2176,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system Doc family toxin component,
hotlake_ucc_83233,CD01DRAFT_2177,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,aspartate racemase,
hotlake_ucc_83234,CD01DRAFT_2178,Unknown function,General,ribosomal protein S12 methylthiotransferase accessory factor YcaO,ycaO
hotlake_ucc_83235,CD01DRAFT_2179,,,hypothetical protein,
hotlake_ucc_83237,CD01DRAFT_2180,,,GSH-dependent disulfide-bond oxidoreductase YghU,yghU
hotlake_ucc_83238,CD01DRAFT_2181,Carbohydrate metabolism,Fructose and mannose metabolism,glucose/sorbosone dehydrogenase family protein,
hotlake_ucc_83239,CD01DRAFT_2182,,,putative membrane protein,yidH
hotlake_ucc_83240,CD01DRAFT_2183,,,thiamine-binding protein YkoF,ykoF
hotlake_ucc_83241,CD01DRAFT_2184,Intracellular trafficking_ assembly_ and processing,Peptidases,gamma-glutamyltranspeptidase Ggt,ggt
hotlake_ucc_83242,CD01DRAFT_2185,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::One carbon pool by folate,formyltetrahydrofolate deformylase PurU,purU
hotlake_ucc_83243,CD01DRAFT_2186,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA gyrase subunit GyrA,gyrA
hotlake_ucc_83244,CD01DRAFT_2187,Defense and invasion systems::Amino acid metabolism,Glycine_ serine and threonine metabolism::Invasion response,phosphoserine aminotransferase SerC,serC
hotlake_ucc_83245,CD01DRAFT_2188,Amino acid metabolism::Unknown function,General::Phenylalanine_ tyrosine and tryptophan biosynthesis,bifunctional chorismate mutase / prephenate dehydratase PheA,pheA
hotlake_ucc_83246,CD01DRAFT_2189,Amino acid metabolism,Histidine metabolism,biosynthetic aromatic amino acid aminotransferase TyrB,tyrB
hotlake_ucc_83247,CD01DRAFT_2190,Amino acid metabolism::Energy metabolism::Unknown function,General::Phenylalanine_ tyrosine and tryptophan biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase AroA,aroA
hotlake_ucc_83248,CD01DRAFT_2191,Nucleic acid metabolism,Pyrimidine metabolism,cytidylate kinase Cmk,cmk
hotlake_ucc_83249,CD01DRAFT_2192,Translation::Unknown function,Ribosomal proteins: synthesis and modification::General,SSU ribosomal protein S1 RpsA,rpsA
hotlake_ucc_83250,CD01DRAFT_2193,Cell structure_ growth_ and death,Chromosome and assoicated proteins,integration host factor beta subunit IhfB,ihfB
hotlake_ucc_83251,CD01DRAFT_2194,,,membrane protein of unknown function DUF1049 YciS,yciS
hotlake_ucc_83252,CD01DRAFT_2195,,,lipid A biosynthesis repressor YciM,yciM
hotlake_ucc_83253,CD01DRAFT_2196,Nucleic acid metabolism,Pyrimidine metabolism,orotidine 5'-phosphate decarboxylase PyrF,pyrF
hotlake_ucc_83255,CD01DRAFT_2198,,,aspartate aminotransferase,aspB
hotlake_ucc_83256,CD01DRAFT_2199,Defense and invasion systems::Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::General::DNA replication_ recombination_ and repair::Invasion response,excinuclease ABC subunit UvrB,uvrB
hotlake_ucc_83257,CD01DRAFT_2200,Translation::Unknown function,Ribosomal proteins: synthesis and modification::Enzymes of unknown specificity,ribosomal-protein-alanine acetyltransferase,rimI
hotlake_ucc_83258,CD01DRAFT_2201,,,Glutathione synthase/Ribosomal protein S6 modification enzyme (glutaminyl transferase),
hotlake_ucc_83259,CD01DRAFT_2202,Transport and binding proteins,Cations and iron carrying compounds,CDF family cation diffusion facilitator,
hotlake_ucc_83260,CD01DRAFT_2203,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::Pyrimidine metabolism,FMN-dependent dihydroorotate dehydrogenase PyrD,pyrD
hotlake_ucc_83261,CD01DRAFT_2204,,,ribosome modulation factor,rmf
hotlake_ucc_83262,CD01DRAFT_2205,,,23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase,rlmL
hotlake_ucc_83263,CD01DRAFT_2206,,,Outer membrane protein beta-barrel domain,
hotlake_ucc_83265,CD01DRAFT_2207,,,hypothetical protein,
hotlake_ucc_83266,CD01DRAFT_2208,Translation,tRNA and rRNA base modification,aspartyl aminopeptidase,
hotlake_ucc_83268,CD01DRAFT_2210,Unknown function,Enzymes of unknown specificity,putative hydrolase of the alpha/beta-hydrolase fold,
hotlake_ucc_83269,CD01DRAFT_2211,Fatty acid and lipid metabolism,Fatty acid degradation,acyl-CoA thioesterase I TesA,tesA
hotlake_ucc_83271,CD01DRAFT_2212,Transport and binding proteins,Unknown substrate,ABC-type efflux system permease component,
hotlake_ucc_83272,CD01DRAFT_2213,Transport and binding proteins,Unknown substrate,ABC-type efflux system permease component,
hotlake_ucc_83273,CD01DRAFT_2214,,,ABC-type uptake system PAAT family substrate-binding component,
hotlake_ucc_83275,CD01DRAFT_2215,Unknown function,Enzymes of unknown specificity,alcohol dehydrogenase Adh,adh
hotlake_ucc_83276,CD01DRAFT_2216,,,hypothetical protein,
hotlake_ucc_83277,CD01DRAFT_2217,Intracellular trafficking_ assembly_ and processing,Peptidases,Putative Zn-dependent protease_ contains TPR repeats,
hotlake_ucc_83278,CD01DRAFT_2218,Unknown function,Enzymes of unknown specificity::General,uncharacterized domain 1,
hotlake_ucc_83279,CD01DRAFT_2219,Unknown function,Enzymes of unknown specificity,protein of unknown function,
hotlake_ucc_83280,CD01DRAFT_2220,Intracellular trafficking_ assembly_ and processing::Unknown function,Enzymes of unknown specificity::Chaperone and folding catalysis,molecular chaperone HtpG,htpG
hotlake_ucc_83281,CD01DRAFT_2221,,,Protein of unknown function (DUF2835),
hotlake_ucc_83282,CD01DRAFT_2222,,,hypothetical protein,
hotlake_ucc_83283,CD01DRAFT_2223,Defense and invasion systems::Energy metabolism,Detoxification and inactivation::Nitrogen metabolism,catalase-peroxidase KatG,katG
hotlake_ucc_83284,CD01DRAFT_2224,Translation,tRNA and rRNA base modification,tRNA-dihydrouridine synthase C,dusC
hotlake_ucc_83285,CD01DRAFT_2225,Unknown function,General,putative Zn-dependent hydrolases of the beta-lactamase fold,
hotlake_ucc_83287,CD01DRAFT_2226,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,class I fructose-bisphosphate aldolase AldO,aldO
hotlake_ucc_83288,CD01DRAFT_2227,,,putative dehydrogenase,
hotlake_ucc_83289,CD01DRAFT_2228,,,Iron-binding zinc finger CDGSH type,
hotlake_ucc_83290,CD01DRAFT_2229,,,putative protein conserved in bacteria,
hotlake_ucc_83291,CD01DRAFT_2230,Transport and binding proteins,Cations and iron carrying compounds,CPA1 family monovalent cation:protein antiporter,
hotlake_ucc_83292,CD01DRAFT_2231,,,Sterol desaturase,
hotlake_ucc_83293,CD01DRAFT_2232,,,secreted protein,
hotlake_ucc_83295,CD01DRAFT_2233,Unknown function,General,cAMP-binding putative transcriptional regulator,
hotlake_ucc_83296,CD01DRAFT_2234,Regulatory functions,Small molecule interactions,PAS domain S-box/diguanylate cyclase (GGDEF) domain,
hotlake_ucc_83297,CD01DRAFT_2235,Cell motility and adherance,Flagella complex and associated proteins,putative outer membrane protein,
hotlake_ucc_83299,CD01DRAFT_2236,,,protein of unknown function containing DUF4398 domain,
hotlake_ucc_83301,CD01DRAFT_2237,Regulatory functions,Small molecule interactions,PAS domain S-box,
hotlake_ucc_83302,CD01DRAFT_2238,Signal transduction,Taxis,chemotaxis signal relay system bifunctional protein-glutamate methylesterase / methyltransferase CheB-CheR,cheB-cheR
hotlake_ucc_83303,CD01DRAFT_2239,,,protein of unknown function,
hotlake_ucc_83305,CD01DRAFT_2240,,,putative membrane protein,
hotlake_ucc_83306,CD01DRAFT_2241,,,Matrixin,
hotlake_ucc_83307,CD01DRAFT_2242,,,hypothetical protein,
hotlake_ucc_83308,CD01DRAFT_2243,Regulatory functions,Small molecule interactions,diguanylate cyclase with PAS/PAC sensor,
hotlake_ucc_83309,CD01DRAFT_2244,Unknown function,Enzymes of unknown specificity,Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),
hotlake_ucc_83310,CD01DRAFT_2245,Transport and binding proteins,Cations and iron carrying compounds,CPA2 family monovalent cation:proton ntiporter,
hotlake_ucc_83311,CD01DRAFT_2246,,,hypothetical protein,
hotlake_ucc_83312,CD01DRAFT_2247,Regulatory functions,DNA interactions,Lrp/AsnC family transcriptional regulator,lrp
hotlake_ucc_83313,CD01DRAFT_2248,Transport and binding proteins,Amino acids_ peptides and amines,Putative threonine efflux protein,
hotlake_ucc_83314,CD01DRAFT_2249,Terpenoids and polyketides metabolism,Carotenoid metabolism,FAD-dependent 3-hydroxypropionate dehydrogenase DddA,dddA
hotlake_ucc_83315,CD01DRAFT_2250,,,putative Fe-S protein,
hotlake_ucc_83316,CD01DRAFT_2251,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,D-alanyl-D-alanine carboxypeptidase VanY,vanY
hotlake_ucc_83318,CD01DRAFT_2253,,,putative acyl-CoA transferases/carnitine dehydratase,
hotlake_ucc_83319,CD01DRAFT_2254,,,carboxyvinyl-carboxyphosphonate phosphorylmutase,
hotlake_ucc_83320,CD01DRAFT_2255,,,hypothetical protein,
hotlake_ucc_83321,CD01DRAFT_2256,,,hypothetical protein,
hotlake_ucc_83322,CD01DRAFT_2257,Defense and invasion systems,Detoxification and inactivation,lipase LipBL,lipBL
hotlake_ucc_83323,CD01DRAFT_2259,Unknown function,Enzymes of unknown specificity,sigma-B regulation protein RsbQ,rsbQ
hotlake_ucc_83324,CD01DRAFT_2260,Signal transduction::Unknown function,Enzymes of unknown specificity::Two-component systems::Taxis,Signal transduction histidine kinase,
hotlake_ucc_83325,CD01DRAFT_2261,Glycan biosynthesis and metabolism,General,Bax protein,bax
hotlake_ucc_83327,CD01DRAFT_2262,Unknown function,Enzymes of unknown specificity,putative short-chain dehydrogenase,
hotlake_ucc_83328,CD01DRAFT_2263,,,outer membrane protein OmpV,ompV
hotlake_ucc_83330,CD01DRAFT_2264,Unknown function,Enzymes of unknown specificity,Acyl-CoA hydrolase,
hotlake_ucc_83331,CD01DRAFT_2265,Regulatory functions::Mobile and extrachromosomal element functions,Bacteriophage and virus functions::DNA interactions,TraR/DksA family transcriptional regulator,
